time,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,temperature
0.0005359999999999,0.00011000552939773634,2.449793122094592e-06,4.0247331257178456e-06,0.19459099562231613,1.0176746317419605e-05,0.0008074378945563637,2.264809862598511e-05,3.9356363702446543e-07,0.0,0.0,2.4314976909804996e-08,4.075344669147224e-09,0.00028963971830455923,0.020306263141434938,0.000129208416387653,8.336584876780685e-06,6.660135141260785e-08,0.0003634546416496292,1.2712084289083084e-09,2.854486064285872e-07,2.1691302415160125e-06,0.0,8.633000771615542e-08,1.719870227346535e-09,2.9251752231953612e-05,4.7601770531522393e-07,9.085777795771665e-05,4.985131093758072e-11,4.0709826794401854e-07,2.492565546879036e-11,0.0,0.0,0.0,0.0,0.0,4.985131093758072e-11,0.0,2.1809948535191566e-09,0.0,0.0,1.246282773439518e-11,0.0,0.0,0.0,0.0,0.0,1.246282773439518e-11,0.783231192899268,0.0,2.492565546879036e-11,7.409151088097935e-08,1.8071100214873014e-09,6.282511460908612e-08,1518.7945124409255
0.0005399999999999,0.00011627001951740783,2.6021217679157526e-06,4.216296565119404e-06,0.1945590485730077,1.069114403353377e-05,0.0008434652012673072,2.3542257415860772e-05,4.1598948033138213e-07,0.0,0.0,2.615047431339485e-08,4.387496166975685e-09,0.00029687197580160714,0.02026451204344206,0.00013815524926157047,8.916202402348155e-06,7.175799838999722e-08,0.0003756386378484933,1.3710925521799018e-09,3.0111685341420055e-07,2.2897993490069183e-06,0.0,9.449320580068939e-08,1.919529573051862e-09,3.109073267502073e-05,5.08874768502697e-07,9.517203372327367e-05,6.232238873545008e-11,4.505534771240628e-07,3.739343324127004e-11,0.0,0.0,0.0,0.0,0.0,4.9857910988360056e-11,0.0,2.2560704722232926e-09,0.0,0.0,1.2464477747090014e-11,0.0,0.0,0.0,0.0,0.0,1.2464477747090014e-11,0.7832254864756989,0.0,3.739343324127004e-11,8.054545520169568e-08,2.0067809172814924e-09,6.960164373975064e-08,1518.99559284007
0.0005439999999999,0.00012295962883600455,2.766729681118198e-06,4.420873457251955e-06,0.19452530164642026,1.1242131557192364e-05,0.0008814834697114843,2.4492746951508958e-05,4.402697697016798e-07,0.0,0.0,2.8148742531539853e-08,4.737166590781729e-09,0.0003043253677806966,0.02022072353364844,0.00014779102086761504,9.540778176113107e-06,7.740280884779935e-08,0.0003882645440229123,1.4834811165869099e-09,3.1796360806441784e-07,2.4181739498596265e-06,0.0,1.0350709000858077e-07,2.144191193722256e-09,3.305456471918128e-05,5.444500360152663e-07,9.966095952106935e-05,7.47973672228694e-11,4.989483042880208e-07,3.73986836114347e-11,0.0,0.0,0.0,0.0,0.0,4.986491148191293e-11,0.0,2.3187183839089514e-09,0.0,0.0,1.2466227870478233e-11,0.0,0.0,0.0,0.0,0.0,1.2466227870478233e-11,0.7832193652098693,0.0,3.73986836114347e-11,8.758771701798006e-08,2.243921016686082e-09,7.719088297400123e-08,1519.2088732440927
0.0005479999999999,0.00013011129868680603,2.9449370049529946e-06,4.639761355261954e-06,0.19448961124732508,1.183339819437871e-05,0.0009216465739023557,2.5504617218756324e-05,4.6659318680241127e-07,0.0,0.0,3.034732161176466e-08,5.099447222354867e-09,0.00031201345612987636,0.020174756548170403,0.00015817991547534515,1.0214591765132582e-05,8.35860493365942e-08,0.00040135565925275855,1.6083831092512907e-09,3.3611466557516506e-07,2.5548978669164977e-06,0.0,1.1347205176198446e-07,2.3938725346995952e-09,3.515339476775765e-05,5.83045111146652e-07,0.00010433010191368908,8.727660282758942e-11,5.529097469988971e-07,3.7404258354681176e-11,0.0,0.0,0.0,0.0,0.0,4.9872344472908236e-11,0.0,2.3938725346995952e-09,0.0,0.0,1.2468086118227059e-11,0.0,0.0,0.0,0.0,1.2468086118227059e-11,1.2468086118227059e-11,0.783212788320013,0.0,4.9872344472908236e-11,9.528111411549119e-08,2.4936172236454118e-09,8.568068780445636e-08,1519.4353304287204
0.0005519999999999,0.00013776622071174694,3.1382281247053873e-06,4.874384894686561e-06,0.19445181757608798,1.2469113686140919e-05,0.0009641252670487908,2.6583489864639632e-05,4.951986086846021e-07,0.0,0.0,3.2746381264782175e-08,5.5117671435771975e-09,0.0003199509872197136,0.020126455865534902,0.00016939396264761114,1.094245394786132e-05,9.03705350441266e-08,0.00041493725314474376,1.7458085975131398e-09,3.5572097180471305e-07,2.7006287296773082e-06,0.0,1.245260332483301e-07,2.6810632033237503e-09,3.739844990463685e-05,6.249870078482932e-07,0.00010918492724860454,9.976049128646512e-11,6.13165389630847e-07,4.988024564323256e-11,0.0,0.0,0.0,0.0,0.0,6.23503070540407e-11,0.0,2.4690721593400118e-09,0.0,0.0,2.494012282161628e-11,0.0,0.0,0.0,0.0,1.247006141080814e-11,1.247006141080814e-11,0.7832057100535702,0.0,4.988024564323256e-11,1.0368856063086969e-07,2.7932937560210236e-09,9.522138893293096e-08,1519.6760514172552
0.0005559999999999,0.0001459703621115953,3.3483269462258e-06,5.1263960148338395e-06,0.194411743046954,1.3153991908494517e-05,0.0010091088432201618,2.77356723917494e-05,5.263377788369203e-07,0.0,0.0,3.5383528318294424e-08,5.96169423198616e-09,0.00032815401311797,0.020075650655295246,0.00018151382098456915,1.1729758123069423e-05,9.783165179016619e-08,0.0004290366928890736,1.895768877116938e-09,3.76921258127309e-07,2.85612547934065e-06,0.0,1.3679469108038535e-07,3.005791443323566e-09,3.980210410079839e-05,6.70640712443782e-07,0.0001142309131565206,1.1224947298718711e-10,6.805186660666544e-07,4.9888654660972046e-11,0.0,0.0,0.0,1.2472163665243011e-11,0.0,6.236081832621506e-11,1.2472163665243011e-11,2.5567935513748177e-09,0.0,0.0,2.4944327330486023e-11,0.0,0.0,1.2472163665243011e-11,0.0,1.2472163665243011e-11,1.2472163665243011e-11,0.7831980790752375,1.2472163665243011e-11,6.236081832621506e-11,1.128855533341145e-07,3.130513079975996e-09,1.0595103033623939e-07,1519.9322446991007
0.0005599999999999,0.00015477530666202816,3.5771850344375492e-06,5.397649653828117e-06,0.19436918895609065,1.389342980600635e-05,0.0010568085274294215,2.8968285464257807e-05,5.603128036205335e-07,0.0,0.0,3.829642022207711e-08,6.44926685824556e-09,0.00033664004148388786,0.02002215190962074,0.00019463044108475975,1.2582606961264954e-05,1.0606985705157059e-07,0.0004436837503054575,2.070751060868013e-09,3.998919684231681e-07,3.022236224528903e-06,0.0,1.5042883760847813e-07,3.380563478886937e-09,4.2378107576723605e-05,7.204093043143894e-07,0.00011947345443644979,1.372184437924587e-10,7.55936406852655e-07,6.237201990566305e-11,0.0,0.0,0.0,1.2474403981132609e-11,0.0,6.237201990566305e-11,1.2474403981132609e-11,2.6320992400189805e-09,0.0,0.0,2.4948807962265218e-11,0.0,0.0,1.2474403981132609e-11,1.2474403981132609e-11,1.2474403981132609e-11,1.2474403981132609e-11,0.7831898372740158,1.2474403981132609e-11,7.484642388679566e-11,1.22947725638043e-07,3.5053075186982637e-09,1.1805775927743903e-07,1520.2052629506925
0.0005639999999999,0.00016423884939818914,3.827032213101057e-06,5.6902793135270715e-06,0.1943239332803792,1.469353441887546e-05,0.0011074596676865945,3.0289290821090657e-05,5.97451317516086e-07,0.0,0.0,4.149781940186911e-08,6.9994818654385354e-09,0.00034542807328346426,0.019965750887936295,0.00020884632274432307,1.3507939472741002e-05,1.1516081571835594e-07,0.0004589107101982035,2.2458230584294764e-09,4.2485981547578076e-07,3.199861170445087e-06,0.0,1.6561697376440483e-07,3.792945609792005e-09,4.5141692267760464e-05,7.747964783634003e-07,0.0001249177066581394,1.6219833199768442e-10,8.405117564120007e-07,7.486076861431588e-11,0.0,0.0,1.2476794769052646e-11,1.2476794769052646e-11,0.0,7.486076861431588e-11,1.2476794769052646e-11,2.719941259653477e-09,0.0,0.0,2.4953589538105292e-11,0.0,0.0,1.2476794769052646e-11,1.2476794769052646e-11,1.2476794769052646e-11,1.2476794769052646e-11,0.7831809190713092,1.2476794769052646e-11,7.486076861431588e-11,1.339882990248564e-07,3.930190352251584e-09,1.317175223768888e-07,1520.4966185870708
0.0005679999999999,0.0001744261459187282,4.100452337232912e-06,6.006685526099713e-06,0.1942757265941275,1.5561325127746983e-05,0.001161325875709309,3.170770714127837e-05,6.381440406013234e-07,0.0,0.0,4.505045342949736e-08,7.599924138106342e-09,0.0003545387822017572,0.01990621580925046,0.00022427753007921226,1.4513571382736687e-05,1.2524275640399876e-07,0.00047475272246477594,2.458431946152626e-09,4.520394943425715e-07,3.3900653395946473e-06,0.0,1.825604108642983e-07,4.280417043301274e-09,4.810979103590959e-05,8.343194222943146e-07,0.000130568581074514,1.8719024970705275e-10,9.355394299859082e-07,8.73554498632913e-11,0.0,0.0,1.2479349980470183e-11,1.2479349980470183e-11,0.0,7.48760998828211e-11,1.2479349980470183e-11,2.8203330955862615e-09,0.0,0.0,2.4958699960940366e-11,0.0,0.0,1.2479349980470183e-11,1.2479349980470183e-11,1.2479349980470183e-11,1.2479349980470183e-11,0.7831712500372248,1.2479349980470183e-11,8.73554498632913e-11,1.4608327087138398e-07,4.417689893086445e-09,1.472064123696263e-07,1520.8080119058238
0.0005719999999999,0.00018541079303901158,4.400396922395436e-06,6.34962433453974e-06,0.19422428805471267,1.6504824296292193e-05,0.0012187032192059993,3.3233751952925814e-05,6.828449610581719e-07,0.0,0.0,4.8992184991652195e-08,8.275622585851059e-09,0.00036399462183559785,0.019843288834920498,0.0002410558795929085,1.56084732653532e-05,1.3645415702643103e-07,0.0004912480839668527,2.683648349861203e-09,4.816961556720637e-07,3.5939793163901677e-06,0.0,2.0152326794655406e-07,4.843049115098357e-09,5.1301245960214166e-05,8.996088552148681e-07,0.0001364305534030376,2.2467753626744956e-10,1.0424912861956177e-06,9.985668278553313e-11,0.0,0.0,1.2482085348191641e-11,1.2482085348191641e-11,0.0,7.489251208914984e-11,1.2482085348191641e-11,2.9083258861286526e-09,0.0,0.0,2.4964170696383283e-11,0.0,0.0,1.2482085348191641e-11,1.2482085348191641e-11,1.2482085348191641e-11,1.2482085348191641e-11,0.7831607455650662,1.2482085348191641e-11,9.985668278553313e-11,1.5938374781105906e-07,4.980352053928465e-09,1.6478849076682606e-07,1521.1413600742771
0.0005759999999999,0.00019727619199870253,4.730323873411847e-06,6.722296117074713e-06,0.19416930028413823,1.753327354309164e-05,0.001279925248110126,3.487899713573355e-05,7.320715546911346e-07,0.0,0.0,5.338593982978531e-08,9.026668497879976e-09,0.00037381992430046316,0.019776682339321013,0.0002593316788523521,1.6802874980902185e-05,1.4893378770568498e-07,0.000508438526935172,2.9464644059469905e-09,5.141455538190807e-07,3.812899731556776e-06,0.0,2.2278267313439874e-07,5.480923195808174e-09,5.4737143460285394e-05,9.713843925436425e-07,0.00014250754883631458,2.621853920546051e-10,1.1631168242475748e-06,1.1236516802340219e-10,0.0,0.0,1.248501866926691e-11,1.248501866926691e-11,0.0,8.739513068486837e-11,1.248501866926691e-11,3.0213745179625923e-09,0.0,0.0,2.497003733853382e-11,0.0,0.0,1.248501866926691e-11,1.248501866926691e-11,1.248501866926691e-11,1.248501866926691e-11,0.7831493089906827,1.248501866926691e-11,1.248501866926691e-10,1.7400370519357293e-07,5.630743419839376e-09,1.8481573136115808e-07,1521.4988321484186
0.0005799999999999,0.00021011715933481323,5.0941868572782515e-06,7.128334940938141e-06,0.1941104036440723,1.8657338697837488e-05,0.0013453689657355883,3.6656638245764666e-05,7.864175390906164e-07,0.0,0.0,5.8282290107441396e-08,9.865654421443904e-09,0.00038404105397741575,0.01970607463435485,0.0002792767955041922,1.810852108409167e-05,1.6288320331505423e-07,0.0005263695784150067,3.234436069815153e-09,5.497417383371926e-07,4.048265142393199e-06,0.0,2.4666633687640505e-07,6.219108736555777e-09,5.8441027238265413e-05,1.050454920650855e-06,0.0001488027165377067,3.1220425384316155e-10,1.2994440571758532e-06,1.2488170153726462e-10,0.0,0.0,1.248817015372646e-11,1.248817015372646e-11,0.0,8.741719107608523e-11,1.248817015372646e-11,3.1220425384316154e-09,0.0,0.0,3.746451046117938e-11,0.0,0.0,1.248817015372646e-11,1.248817015372646e-11,1.248817015372646e-11,1.248817015372646e-11,0.7831368298671286,1.248817015372646e-11,1.3736987169099106e-10,1.9009492608002418e-07,6.368966778400495e-09,2.0767826965647106e-07,1521.8828907977684
0.0005839999999999,0.0002240418505417126,5.496662392480826e-06,7.571960674955189e-06,0.19404718903118973,1.9889341153740893e-05,0.0014154618928875768,3.858171577389931e-05,8.465781961757391e-07,0.0,0.0,6.376942825174332e-08,1.07927102858974e-08,0.000394686454654877,0.019631104899105876,0.0003010885984011078,1.9538977799459817e-05,1.785294159792195e-07,0.0005450908920721947,3.560095406806434e-09,5.88864763411446e-07,4.3017070005141225e-06,0.0,2.7357771755953585e-07,7.0702245622892696e-09,6.243930165838346e-05,1.1377440342011818e-06,0.00015531811857248044,3.7474688492699304e-10,1.4538929978884241e-06,1.4989875397079723e-10,0.0,0.0,1.2491562830899769e-11,1.2491562830899769e-11,0.0,9.993250264719815e-11,1.2491562830899769e-11,3.24780633603394e-09,0.0,0.0,3.747468849269931e-11,0.0,0.0,1.2491562830899769e-11,1.2491562830899769e-11,1.2491562830899769e-11,1.2491562830899769e-11,0.7831231811225698,1.2491562830899769e-11,1.62390316801697e-10,2.0784711394334126e-07,7.220123316260067e-09,2.3385454775727458e-07,1522.2963426073636
0.0005879999999999,0.00023917627151576583,5.943203127251183e-06,8.058119670740729e-06,0.1939791809875095,2.124380425787807e-05,0.001490699859071804,4.067167768078623e-05,9.133883444950451e-07,0.0,0.0,6.993576607256964e-08,1.1845471902232626e-08,0.0004057877069578427,0.019551358768902776,0.00032499831483605247,2.1110180337495706e-05,1.9613752368074423e-07,0.0005646580765309165,3.93599541055198e-09,6.320209011464435e-07,4.575076112990366e-06,0.0,3.040087883769196e-07,8.07191439751295e-09,6.676217922065333e-05,1.234353151196152e-06,0.0001620547897837867,4.498280469202263e-10,1.6293271668391618e-06,1.7493312935786579e-10,0.0,0.0,1.2495223525561842e-11,1.2495223525561842e-11,0.0,9.996178820449473e-11,1.2495223525561842e-11,3.3612151283761354e-09,0.0,0.0,3.7485670576685526e-11,0.0,0.0,1.2495223525561842e-11,1.2495223525561842e-11,1.2495223525561842e-11,2.4990447051123683e-11,0.7831082139271335,1.2495223525561842e-11,1.8742835288342763e-10,2.2743805861227663e-07,8.221857079819691e-09,2.639491017539684e-07,1522.7424566939767
0.0005919999999999,0.00025566053180955055,6.440116052123928e-06,8.59245020114417e-06,0.19390585298730317,2.2737187054889294e-05,0.001571629813414444,4.2945939573157913e-05,9.877603599372443e-07,0.0,0.0,7.688246873148064e-08,1.3036646868303414e-08,0.00041737683642679573,0.01946638658696537,0.0003512655378187671,2.284010531981126e-05,2.1601086402494692e-07,0.0005851287085702401,4.362214532155218e-09,6.797430169117399e-07,4.87040627556028e-06,0.0,3.3847784965834755e-07,9.23689552797337e-09,7.144243723278596e-05,1.3414997108671146e-06,0.00016901125222830497,5.499640097846119e-10,1.8291053014513759e-06,1.999869126489498e-10,0.0,0.0,1.2499182040559362e-11,1.2499182040559362e-11,0.0,1.1249263836503428e-10,1.2499182040559362e-11,3.499770971356622e-09,0.0,0.0,3.7497546121678086e-11,0.0,0.0,1.2499182040559362e-11,1.2499182040559362e-11,2.4998364081118724e-11,2.4998364081118724e-11,0.7830917611251942,1.2499182040559362e-11,2.2498527673006855e-10,2.4909619888630754e-07,9.374386530419522e-09,2.9864295649508484e-07,1523.2248650555644
0.0005959999999999,0.00027365851810830634,6.994843059331556e-06,9.18153798939869e-06,0.19382659041969774,2.4388974880412112e-05,0.0016588887511652423,4.542709394484927e-05,1.070822457934607e-06,0.0,0.0,8.474854183555694e-08,1.4378994262450643e-08,0.00042948873033368573,0.01937567056192799,0.0003801959875713192,2.475001267113234e-05,2.3852875960414864e-07,0.000606566944925841,4.8388441561464345e-09,7.32666023301583e-07,5.190004202982023e-06,0.0,3.776924171181275e-07,1.0602945334398388e-08,7.651758040163894e-05,1.4606307406530084e-06,0.00017618399119071008,6.626840833998993e-10,2.0572214643387216e-06,2.2506251889053183e-10,0.0,0.0,1.2503473271696213e-11,1.2503473271696213e-11,0.0,1.2503473271696213e-10,1.2503473271696213e-11,3.6260072487919022e-09,0.0,0.0,5.001389308678485e-11,0.0,0.0,1.2503473271696213e-11,1.2503473271696213e-11,2.5006946543392426e-11,2.5006946543392426e-11,0.7830736262673894,1.2503473271696213e-11,2.6257293870562046e-10,2.730633527805736e-07,1.0715476593843655e-08,3.387941117698806e-07,1523.7478200083
0.0005999999999999,0.00029335964254568195,7.616192471820657e-06,9.833134778681882e-06,0.193740684748085,2.622194707528273e-05,0.001753209084516059,4.814114485136079e-05,1.1638571866893661e-06,0.0,0.0,9.367344242881806e-08,1.589784287982745e-08,0.0004421603123583312,0.019278623748761166,0.00041214603555457324,2.686480280683956e-05,2.641468496744265e-07,0.0006290422822497986,5.391007302286098e-09,7.915149468414484e-07,5.536514466897454e-06,0.0,4.2241231462993926e-07,1.2220450427687978e-08,8.202989232316268e-05,1.5933866316093305e-06,0.00018356642535173604,8.005208059079125e-10,2.3184958759731992e-06,2.6267088943853376e-10,0.0,0.0,1.2508137592311133e-11,1.2508137592311133e-11,0.0,1.2508137592311133e-10,1.2508137592311133e-11,3.777457552877962e-09,0.0,0.0,5.003255036924453e-11,0.0,0.0,1.2508137592311133e-11,1.2508137592311133e-11,2.5016275184622266e-11,2.5016275184622266e-11,0.7830535802755118,1.2508137592311133e-11,3.127034398077783e-10,2.996324360238132e-07,1.2295499253241843e-08,3.8543825990706755e-07,1524.3162418383629
0.0006039999999999,0.00031498340919530466,8.314497868357093e-06,1.0556279107187866e-05,0.19364731680371083,2.826282591934837e-05,0.0018554353882633103,5.1117950385794096e-05,1.2684152487277358e-06,0.0,1.2513221876445117e-11,1.0384722835261804e-07,1.7631129623911173e-08,0.0004554300847119058,0.01917457954570278,0.0004475325273964718,2.9213730676183186e-05,2.934100265588851e-07,0.0006526296646897017,6.018859722570101e-09,8.571682117583669e-07,5.912897759720364e-06,0.0,4.7363796124532415e-07,1.4127427498506539e-08,8.802697465900036e-05,1.7416653000948902e-06,0.00019114806074612827,9.760313063627192e-10,2.6187170214149282e-06,3.1283054691112795e-10,0.0,0.0,1.2513221876445117e-11,2.5026443752890234e-11,0.0,1.376454406408963e-10,1.2513221876445117e-11,3.941664891080212e-09,0.0,0.0,5.005288750578047e-11,0.0,0.0,2.5026443752890234e-11,1.2513221876445117e-11,2.5026443752890234e-11,2.5026443752890234e-11,0.7830313556495347,2.5026443752890234e-11,3.6288343441690843e-10,3.29110248572383e-07,1.4152453942259429e-08,4.3985226217892233e-07,1524.9358430594327
0.0006079999999999,0.00033878511099375285,9.102017429034068e-06,1.136156972987298e-05,0.19354553600462054,3.05429958792139e-05,0.0019665454668311585,5.439189922013664e-05,1.386267190602388e-06,0.0,1.2518780788390194e-11,1.1549827155368791e-07,1.9629448276195822e-08,0.0004693376671215884,0.019062778778479908,0.0004868451319790289,3.183137872283186e-05,3.269655166311751e-07,0.0006774093806919365,6.747622844942315e-09,9.306211262473503e-07,6.322522605710948e-06,0.0,5.325238971765421e-07,1.6387084052002764e-08,9.456246346466201e-05,1.9076368540964743e-06,0.00019891331155264317,1.2018029556854585e-09,2.964860410456815e-06,3.755634236517058e-10,0.0,0.0,1.2518780788390194e-11,2.5037561576780387e-11,0.0,1.502253694606823e-10,2.5037561576780387e-11,4.106160098591984e-09,0.0,0.0,6.259390394195098e-11,0.0,0.0,2.5037561576780387e-11,2.5037561576780387e-11,2.5037561576780387e-11,2.5037561576780387e-11,0.7830066388681276,2.5037561576780387e-11,4.256385468052666e-10,3.6185535868841855e-07,1.634952770963759e-08,5.035679572129955e-07,1525.613285323212
0.0006119999999999,0.00036506246556104895,9.993237189822046e-06,1.22615051783991e-05,0.19343423576181687,3.3099408261338476e-05,0.002087675087177969,5.8002548675139744e-05,1.5195307626250364e-06,0.0,1.2524878319705875e-11,1.2886847303145373e-07,2.191853705948528e-08,0.0004839228343721151,0.018942355082654867,0.0005306612464543323,3.475869161625479e-05,3.6560119815221446e-07,0.0007034665667854514,7.602601140061466e-09,1.0130246833761309e-06,6.769158162033278e-06,0.0,6.005052910382982e-07,1.910043943755146e-08,0.0001016967389822391,2.093796433583551e-06,0.00020684018670439973,1.477935641725293e-09,3.3653972298700096e-06,4.383707411897056e-10,0.0,0.0,1.2524878319705875e-11,2.504975663941175e-11,0.0,1.6282341815617636e-10,2.504975663941175e-11,4.283508385339409e-09,0.0,0.0,6.262439159852938e-11,0.0,0.0,2.504975663941175e-11,2.504975663941175e-11,2.504975663941175e-11,2.504975663941175e-11,0.7829790612677514,2.504975663941175e-11,5.135200111079409e-10,3.982660808100074e-07,1.8950140897714988e-08,5.785116047088946e-07,1526.3563667619544
0.0006159999999999,0.0003941640499323574,1.1005354901811688e-05,1.3270753038673197e-05,0.1933121223478155,3.597570038279714e-05,0.0022201494986701493,6.199545372094713e-05,1.6706739505571326e-06,0.0,1.2531589748922737e-11,1.4430125595884533e-07,2.4549384318139643e-08,0.0004992244246097853,0.018812316914844408,0.0005796651378137616,3.8044540534446796e-05,4.102967799694793e-07,0.0007308904103986303,8.584138978012074e-09,1.1057498846756955e-06,7.257093749960153e-06,0.0,6.793124171096037e-07,2.2356356112078165e-08,0.00010949764769685467,2.3029803745185273e-06,0.00021489846807299151,1.8296121033427195e-09,3.830631291271204e-06,5.26326769454755e-10,0.0,0.0,2.5063179497845474e-11,2.5063179497845474e-11,1.2531589748922737e-11,1.7544225648491832e-10,2.5063179497845474e-11,4.48630913011434e-09,0.0,0.0,7.518953849353643e-11,0.0,0.0,2.5063179497845474e-11,2.5063179497845474e-11,3.759476924676821e-11,3.759476924676821e-11,0.7829481869046886,2.5063179497845474e-11,6.015163079482914e-10,4.3879361505852967e-07,2.205559795810402e-08,6.670690539249063e-07,1527.1742616225808
0.0006199999999999,0.0004264986067210202,1.2158733532213418e-05,1.4406675996034823e-05,0.19317768034501223,3.922327064984828e-05,0.0023655187348018284,6.642277760550146e-05,1.8425940846297977e-06,0.0,2.507800780719566e-11,1.6215439848132713e-07,2.759834759181882e-08,0.0005152784659036483,0.018671528573009466,0.0006346700084791961,4.1747334518630805e-05,4.622127618944232e-07,0.0007597722272195713,9.742806033095514e-09,1.2103524298025877e-06,7.791135153508318e-06,0.0,7.711236620634594e-07,2.6281752181941053e-08,0.00011804116708915377,2.5383834112404407e-06,0.00022304756313836925,2.282098710454805e-09,4.373190774446104e-06,6.269501951798914e-10,0.0,0.0,2.507800780719566e-11,2.507800780719566e-11,1.253900390359783e-11,1.8808505855396743e-10,2.507800780719566e-11,4.689587459945588e-09,0.0,-0.0,7.523402342158697e-11,0.0,0.0,2.507800780719566e-11,2.507800780719566e-11,3.7617011710793484e-11,3.7617011710793484e-11,0.7829135000192965,2.507800780719566e-11,7.272622264086741e-10,4.83917777651551e-07,2.576765302189354e-08,7.721894773952651e-07,1528.0777946613691
0.0006239999999999,0.00046254549790596583,1.3477426897659824e-05,1.5689678461739228e-05,0.19302913316011994,4.290267888001207e-05,0.0025255977996211034,7.134406524820913e-05,2.038648148351766e-06,0.0,2.509445153622972e-11,1.8290091002181033e-07,3.114221435646108e-08,0.0005321156740167561,0.018518690338834052,0.0006966438319130251,4.593712505422451e-05,5.227801616285057e-07,0.0007902024968919404,1.1116842030549766e-08,1.3286131893599146e-06,8.376640847825394e-06,1.254722576811486e-11,8.785692955091706e-07,3.105438377608428e-08,0.0001274117325570292,2.8035646728533526e-06,0.0002312339152892306,2.860767475130188e-09,5.00853884598725e-06,7.528335460868916e-10,0.0,0.0,2.509445153622972e-11,3.764167730434458e-11,1.254722576811486e-11,2.1330283805795264e-10,2.509445153622972e-11,4.93105972686914e-09,0.0,-0.0,8.783058037680403e-11,0.0,0.0,2.509445153622972e-11,2.509445153622972e-11,3.764167730434458e-11,3.764167730434458e-11,0.7828743890686483,2.509445153622972e-11,8.657585779999254e-10,5.341479481744177e-07,3.0238814101156814e-08,8.975532480963284e-07,1529.0797601272689
0.0006279999999999,0.0005028655024783689,1.4989730346068264e-05,1.714370188762898e-05,0.1928644015444436,4.708482795356823e-05,0.002702509781569416,7.68264833769363e-05,2.262684674091337e-06,0.0,3.7669138090997936e-11,2.0710492122430666e-07,3.5283426011901404e-08,0.0005497578913618096,0.018352319435380904,0.0007667380157078792,5.0697888446325026e-05,5.937158418315822e-07,0.0008222661549497161,1.2719612295393636e-08,1.4625796246591769e-06,9.019523537267274e-06,1.2556379363665979e-11,1.0049623787503704e-06,3.687808619108698e-08,0.00013770210834941252,3.102405100415863e-06,0.00023938805061277755,3.6162372567358023e-09,5.755681067372757e-06,9.040593141839506e-10,0.0,0.0,2.5112758727331958e-11,3.7669138090997936e-11,1.2556379363665979e-11,2.3857120790965364e-10,2.5112758727331958e-11,5.173228297830383e-09,0.0,0.0,1.0045103490932783e-10,0.0,0.0,3.7669138090997936e-11,2.5112758727331958e-11,5.0225517454663915e-11,3.7669138090997936e-11,0.7828301305549953,3.7669138090997936e-11,1.0421794871842764e-09,5.900242662986643e-07,3.563500463408405e-08,1.0477168504836531e-06,1530.1952718605987
0.0006319999999999,0.0005481202368015777,1.6729039366117864e-05,1.8797076565070527e-05,0.19268102896963002,5.185327502056315e-05,0.0028987631273117323,8.29457140299616e-05,2.519128331346988e-06,0.0,5.026645112484137e-11,2.3541035723041338e-07,4.0112627997623415e-08,0.0005682134840753535,0.018170712073112532,0.000846336765386691,5.6131477809023956e-05,6.771393631027381e-07,0.0008560362174955787,1.4627537277328839e-08,1.6145207102915614e-06,9.72626926056284e-06,1.2566612781210343e-11,1.1544193165331072e-06,4.400827795979863e-08,0.00014901377593105474,3.43905465338271e-06,0.00024742011826606273,4.599380277922986e-09,6.638137269095427e-06,1.1058619247465102e-09,0.0,0.0,2.5133225562420686e-11,3.7699838343631034e-11,1.2566612781210343e-11,2.638988684054172e-10,3.7699838343631034e-11,5.45390994704529e-09,0.0,0.0,1.130995150308931e-10,0.0,0.0,3.7699838343631034e-11,3.7699838343631034e-11,5.026645112484137e-11,5.026645112484137e-11,0.7827798599599282,3.7699838343631034e-11,1.2692278909022446e-09,6.520815372170047e-07,4.217355249374192e-08,1.2284115325888737e-06,1531.4423771095037
0.0006359999999999,0.0005990885427143737,1.8734367457360913e-05,2.068310553228985e-05,0.19247611527601802,5.730568630241427e-05,0.00311732250650699,8.97856562734351e-05,2.8129040630134265e-06,0.0,7.546861796266488e-11,2.6861796753511186e-07,4.578429489735003e-08,0.0005874718344448225,0.01797191590913279,0.0009371052250037222,6.2361718940926e-05,7.75590986802307e-07,0.0008915631969481354,1.6904970423636933e-08,1.786945936119979e-06,1.0503810294764655e-05,2.5156205987554962e-11,1.3321217318649855e-06,5.279029826488409e-08,0.00016145553619474325,3.817730976877328e-06,0.0002552151937966504,5.899130304081639e-09,7.685195772992053e-06,1.3458570203341904e-09,0.0,0.0,2.5156205987554962e-11,5.0312411975109924e-11,1.2578102993777481e-11,2.8929636885688203e-10,3.773430898133244e-11,5.748193068156308e-09,0.0,0.0,1.257810299377748e-10,0.0,0.0,3.773430898133244e-11,3.773430898133244e-11,6.28905149688874e-11,5.0312411975109924e-11,0.7827225446933002,3.773430898133244e-11,1.5471066682346302e-09,7.208385044703937e-07,5.013631853319704e-08,1.4467711406532672e-06,1532.84264289729
